Call ID,Call Date,Call Time,Time Answered,Agent ID,Restaurant ID,Covers Booked,Booking Contact Name,Call Outcome,
19634,2023-11-11,09:33:43,09:34:11,16,rest002,0,Domini Vittle,No availability,
19635,2023-11-11,17:20:46,17:21:18,13,rest015,0,Alica Mityushin,No availability,
19636,2023-11-11,20:42:16,20:42:32,11,rest017,0,Leia Lambdin,No availability,
19637,2023-11-11,15:57:12,15:57:47,14,rest004,0,Gale Cairns,No availability,
19638,2023-11-11,17:41:12,17:41:56,17,rest009,0,Lissy Fencott,No availability,
19639,2023-11-11,16:45:34,16:46:02,9,rest030,0,Paige Forber,No availability,
19640,2023-11-11,11:33:28,11:33:38,6,rest032,0,Hedi Blockwell,No availability,
19641,2023-11-11,12:24:02,12:24:37,8,rest010,0,Rebecca Bartholomew,No availability,
19642,2023-11-11,10:21:31,10:21:35,13,rest016,0,Trevar Adamov,No availability,
19643,2023-11-11,12:49:47,12:50:03,20,rest010,0,Tymon Trillow,No availability,
19644,2023-11-11,16:18:35,16:19:15,10,rest030,0,Reg McMonnies,No availability,
19645,2023-11-11,20:10:31,20:10:54,12,rest023,0,Laurent Peatman,No availability,
19646,2023-11-11,10:23:31,10:23:54,11,rest003,0,Glory Wimpenny,No availability,
19647,2023-11-11,08:37:52,08:38:13,23,rest005,0,Kingsley State,No availability,
19648,2023-11-11,09:54:14,09:54:54,15,rest013,0,Tedda Poulter,No availability,
19649,2023-11-11,14:09:42,14:09:46,15,rest034,0,Nedda Olliar,No availability,
19650,2023-11-11,20:23:45,20:24:20,22,rest029,0,Vivienne Whitty,No availability,
19651,2023-11-11,15:16:28,15:17:00,6,rest036,0,Bent Habbert,No availability,
19652,2023-11-11,17:48:52,17:49:19,13,rest037,0,Maxi Cosstick,No availability,
19653,2023-11-11,09:31:47,09:32:17,18,rest023,0,Neel Ewols,No availability,
19654,2023-11-11,08:02:21,08:02:26,5,rest025,0,Thorstein Detoile,No availability,
19655,2023-11-11,09:09:00,09:09:20,24,rest011,0,Maryl Sarge,No availability,
19656,2023-11-11,10:05:40,10:05:58,23,rest038,0,Brooke Tithecote,No availability,
19657,2023-11-11,14:46:50,14:47:10,12,rest034,0,Ketti Ciciura,No availability,
19658,2023-11-11,19:03:37,19:03:46,23,rest025,0,Netta Sleet,No availability,
19659,2023-11-11,10:46:53,10:46:56,21,rest013,0,Lib Habeshaw,No availability,
19660,2023-11-11,10:05:05,10:05:11,23,rest018,0,Petronella Symson,No availability,
19661,2023-11-11,10:04:48,10:05:33,7,rest030,0,Margarethe Bart,No availability,
19662,2023-11-11,15:10:58,15:11:16,20,rest014,0,Nate Sizeland,No availability,
19663,2023-11-11,17:45:19,17:45:55,16,rest033,0,Tanner Stanmer,No availability,
19664,2023-11-11,13:56:16,,8,rest027,0,Cristionna Farron,Call unanswered,
19665,2023-11-11,17:07:49,,14,rest018,0,Latrina Louys,Call unanswered,
19666,2023-11-11,15:17:49,,24,rest010,0,Arin Cettell,Call unanswered,
19667,2023-11-11,16:34:37,,23,rest037,0,Brenna Corneljes,Call unanswered,
19668,2023-11-11,12:42:46,,7,rest005,0,Lionel Trowler,Call unanswered,
19669,2023-11-11,14:50:15,,18,rest039,0,Goldi Suttaby,Call unanswered,
19670,2023-11-11,14:57:25,,9,rest012,0,Rosene Grieswood,Call unanswered,
19671,2023-11-11,12:08:18,,23,rest004,0,Sheela Billam,Call unanswered,
19672,2023-11-11,15:11:32,,11,rest010,0,Napoleon Dwight,Call unanswered,
19673,2023-11-11,15:07:49,,24,rest029,0,Merla Pethick,Call unanswered,
19674,2023-11-11,16:24:41,,12,rest009,0,Corette Bowker,Call unanswered,
19675,2023-11-11,12:49:47,,19,rest038,0,Aime Middiff,Call unanswered,
19676,2023-11-11,11:12:24,,16,rest026,0,Laryssa Roget,Call unanswered,
19677,2023-11-11,19:42:40,,22,rest028,0,Farlie Tyler,Call unanswered,
19678,2023-11-11,10:18:33,,21,rest008,0,Avigdor Burney,Call unanswered,
19679,2023-11-11,18:55:39,,12,rest040,0,Lonnard Yellep,Call unanswered,
19680,2023-11-11,09:38:41,,5,rest001,0,Beth Howson,Call unanswered,
19681,2023-11-11,14:02:09,,6,rest024,0,Karisa Toller,Call unanswered,
19682,2023-11-11,15:23:33,,16,rest034,0,Hewie Loder,Call unanswered,
19683,2023-11-11,20:32:05,,10,rest007,0,Vanna Burkinshaw,Call unanswered,
19684,2023-11-11,13:55:39,,21,rest001,0,Mallory Kitching,Call unanswered,
19685,2023-11-12,16:58:06,16:58:33,24,rest031,1,Rayna Geaney,Booking completed,
19686,2023-11-12,14:55:11,14:55:41,8,rest025,1,Arnie Costall,Booking completed,
19687,2023-11-12,14:52:04,14:52:21,10,rest033,1,Blithe Toms,Booking completed,
19688,2023-11-12,17:58:53,17:59:14,6,rest027,1,Jorie Shearn,Booking completed,
19689,2023-11-12,10:32:10,10:32:41,13,rest033,1,Lucita Grunguer,Booking completed,
19690,2023-11-12,20:17:45,20:18:30,23,rest004,1,Suzi Deeney,Booking completed,
19691,2023-11-12,11:16:18,11:16:37,7,rest002,1,Templeton Caven,Booking completed,
19692,2023-11-12,11:47:07,11:47:47,16,rest025,1,Starr Wrought,Booking completed,
19693,2023-11-12,08:31:00,08:31:45,10,rest007,1,Cody Mellhuish,Booking completed,
19694,2023-11-12,18:32:20,18:33:04,24,rest024,1,Rahel Clemits,Booking completed,
19695,2023-11-12,18:23:54,18:23:59,24,rest036,1,Sadie Arthars,Booking completed,
19696,2023-11-12,19:26:26,19:26:30,20,rest018,1,Rusty Larway,Booking completed,
19697,2023-11-12,16:28:51,16:28:54,20,rest008,1,Aubrette Kemmis,Booking completed,
19698,2023-11-12,15:55:05,15:55:47,10,rest030,1,Neile Aubin,Booking completed,
19699,2023-11-12,18:02:48,18:03:33,18,rest037,1,Connie Patnelli,Booking completed,
19700,2023-11-12,13:19:04,13:19:16,19,rest038,1,Cody Pikesley,Booking completed,
19701,2023-11-12,09:19:24,09:19:55,10,rest034,1,Jordon Allanby,Booking completed,
19702,2023-11-12,10:56:09,10:56:36,21,rest003,1,Carlynn Collingworth,Booking completed,
19703,2023-11-12,10:09:49,10:10:19,10,rest011,1,Almeria Jorck,Booking completed,
19704,2023-11-12,17:23:28,17:23:34,13,rest028,1,Sonny O'Brien,Booking completed,
19705,2023-11-12,14:21:22,14:21:57,17,rest024,1,Lida Beers,Booking completed,
19706,2023-11-12,20:42:23,20:42:40,17,rest021,1,Trip Braz,Booking completed,
19707,2023-11-12,10:03:06,10:03:30,10,rest026,1,Danny Ditchett,Booking completed,
19708,2023-11-12,17:50:25,17:51:10,6,rest020,1,Berte Leaming,Booking completed,
19709,2023-11-12,10:22:26,10:22:28,18,rest037,1,Rosemarie Keedy,Booking completed,
19710,2023-11-12,15:54:56,15:55:00,19,rest024,1,Annissa Signoret,Booking completed,
19711,2023-11-12,10:15:50,10:16:23,21,rest024,1,Oliy Artharg,Booking completed,
19712,2023-11-12,15:01:56,15:02:16,7,rest021,1,Winny Nurden,Booking completed,
19713,2023-11-12,11:42:10,11:42:13,6,rest023,1,Marion Dodgshun,Booking completed,
19714,2023-11-12,14:37:11,14:37:46,8,rest037,1,Diandra Loder,Booking completed,
19715,2023-11-12,19:38:06,19:38:13,11,rest039,1,Ruperto Espasa,Booking completed,
19716,2023-11-12,14:51:03,14:51:19,24,rest001,1,Meris Towse,Booking completed,
19717,2023-11-12,15:47:33,15:47:46,24,rest035,1,Osborn Thurner,Booking completed,
19718,2023-11-12,17:06:44,17:07:06,16,rest027,1,Edgard Langwade,Booking completed,
19719,2023-11-12,12:50:15,12:50:31,19,rest034,1,Karalynn Sudron,Booking completed,
19720,2023-11-12,13:14:17,13:14:18,21,rest036,1,Adelice Thomesson,Booking completed,
19721,2023-11-12,08:20:45,08:21:27,18,rest015,1,Dorthea Blaby,Booking completed,
19722,2023-11-12,09:16:01,09:16:39,20,rest002,1,Putnam Mitro,Booking completed,
19723,2023-11-12,18:06:16,18:06:29,6,rest037,1,Marcelo Brosnan,Booking completed,
19724,2023-11-12,11:51:01,11:51:42,8,rest024,1,Carmita Riggoll,Booking completed,
19725,2023-11-12,10:00:29,10:00:36,19,rest034,1,Reta Edlyne,Booking completed,
19726,2023-11-12,16:49:06,16:49:24,16,rest033,1,Allx Decourcy,Booking completed,
19727,2023-11-12,09:47:42,09:48:04,22,rest016,1,Berry Nesbeth,Booking completed,
19728,2023-11-12,17:34:40,17:34:56,5,rest033,1,Ginevra Lujan,Booking completed,
19729,2023-11-12,13:26:48,13:27:32,7,rest001,1,Mikol Chismon,Booking completed,
19730,2023-11-12,16:27:00,16:27:32,17,rest023,1,Mufi Stoke,Booking completed,
19731,2023-11-12,16:43:50,16:43:56,19,rest003,1,Syd Durtnall,Booking completed,
19732,2023-11-12,15:25:32,15:25:45,15,rest013,1,Karna Pentland,Booking completed,
19733,2023-11-12,14:14:59,14:15:37,15,rest014,1,Elayne Bartley,Booking completed,
19734,2023-11-12,18:00:13,18:00:27,21,rest020,1,Maxi Darker,Booking completed,
19735,2023-11-12,10:18:32,10:18:50,20,rest014,1,Chancey Farenden,Booking completed,
19736,2023-11-12,19:29:09,19:29:50,5,rest012,1,Bobbette Worrall,Booking completed,
19737,2023-11-12,17:47:47,17:47:53,21,rest035,1,Cirilo Waadenburg,Booking completed,
19738,2023-11-12,08:47:37,08:48:22,19,rest030,1,Pacorro MacFarlane,Booking completed,
19739,2023-11-12,11:08:54,11:09:39,6,rest025,1,Lise Leadbetter,Booking completed,
19740,2023-11-12,15:59:44,15:59:50,19,rest036,1,Oralla Angliss,Booking completed,
19741,2023-11-12,19:59:39,19:59:42,8,rest039,1,Willabella Whitham,Booking completed,
19742,2023-11-12,15:02:23,15:02:58,6,rest023,1,Kristofor Harsant,Booking completed,
19743,2023-11-12,16:53:45,16:54:03,12,rest013,1,Johann Billes,Booking completed,
19744,2023-11-12,17:02:21,17:03:02,21,rest039,1,Bailie Storrier,Booking completed,
19745,2023-11-12,11:29:09,11:29:28,17,rest035,1,Leonard MacGille,Booking completed,
19746,2023-11-12,19:25:33,19:26:10,12,rest015,1,Nedi Pybworth,Booking completed,
19747,2023-11-12,16:44:11,16:44:48,11,rest025,1,Lion Kaplin,Booking completed,
19748,2023-11-12,09:41:56,09:41:57,8,rest025,1,Stevie Serris,Booking completed,
19749,2023-11-12,18:08:40,18:08:55,9,rest030,1,Hunt Carlaw,Booking completed,
19750,2023-11-12,16:14:08,16:14:34,13,rest003,1,Lay Dobey,Booking completed,
19751,2023-11-12,17:31:29,17:31:40,13,rest019,1,Shayla Zoppie,Booking completed,
19752,2023-11-12,19:49:22,19:49:45,17,rest020,1,Blisse Mathie,Booking completed,
19753,2023-11-12,13:21:48,13:21:55,18,rest012,1,Frants Keaveny,Booking completed,
19754,2023-11-12,15:36:28,15:36:35,14,rest039,1,Martyn McAdam,Booking completed,
19755,2023-11-12,12:58:34,12:58:42,10,rest006,1,Janos Cahalin,Booking completed,
19756,2023-11-12,12:32:35,12:33:13,19,rest038,1,Dean Tidridge,Booking completed,
19757,2023-11-12,15:57:38,15:57:51,19,rest037,1,Dionne Tantrum,Booking completed,
19758,2023-11-12,17:33:05,17:33:27,23,rest012,1,Alice O'Carney,Booking completed,
19759,2023-11-12,08:11:28,08:12:12,22,rest008,1,Pietro Elgram,Booking completed,
19760,2023-11-12,19:31:30,19:32:05,6,rest027,1,Allene Carnilian,Booking completed,
19761,2023-11-12,16:01:31,16:01:49,7,rest005,1,Oliver Hucknall,Booking completed,
19762,2023-11-12,12:17:41,12:17:56,21,rest001,1,Aliza Branchflower,Booking completed,
19763,2023-11-12,12:53:26,12:53:58,17,rest026,1,Roldan Shortcliffe,Booking completed,
19764,2023-11-12,20:20:28,20:21:09,9,rest020,1,Helenelizabeth Dawbery,Booking completed,
19765,2023-11-12,10:07:06,10:07:32,16,rest001,1,Mikael Masi,Booking completed,
19766,2023-11-12,15:02:18,15:02:23,6,rest006,1,Mari Annion,Booking completed,
19767,2023-11-12,10:33:11,10:33:31,6,rest034,1,Kimmi Benitti,Booking completed,
19768,2023-11-12,10:23:30,10:24:08,14,rest007,1,Raven Tollfree,Booking completed,
19769,2023-11-12,12:18:25,12:18:28,7,rest009,1,Addy Gozard,Booking completed,
19770,2023-11-12,14:18:58,14:19:38,6,rest036,1,Marty D'Oyley,Booking completed,
19771,2023-11-12,13:58:48,13:59:00,23,rest026,1,Darius Onn,Booking completed,
19772,2023-11-12,09:30:00,09:30:17,20,rest020,1,Killian Abbyss,Booking completed,
19773,2023-11-12,14:12:52,14:13:12,6,rest008,1,Hermie Alan,Booking completed,
19774,2023-11-12,11:36:37,11:36:50,13,rest024,1,Aubert Scutter,Booking completed,
19775,2023-11-12,18:23:48,18:24:17,22,rest009,1,Carlin Schlagh,Booking completed,
19776,2023-11-12,12:29:40,12:29:52,5,rest034,1,Charmion Maden,Booking completed,
19777,2023-11-12,09:58:49,09:59:08,19,rest013,1,Maryellen Scranney,Booking completed,
19778,2023-11-12,20:18:16,20:18:38,15,rest018,1,Rhianon Ramirez,Booking completed,
19779,2023-11-12,12:45:07,12:45:33,7,rest039,1,Shana Manners,Booking completed,
19780,2023-11-12,18:58:58,18:59:04,8,rest031,1,Sada Hadlow,Booking completed,
19781,2023-11-12,14:46:36,14:47:17,15,rest024,1,Ira Coventon,Booking completed,
19782,2023-11-12,08:05:38,08:05:39,20,rest040,1,Huntington Eckford,Booking completed,
19783,2023-11-12,20:25:09,20:25:15,9,rest031,1,Honey Jeyes,Booking completed,
19784,2023-11-12,08:17:25,08:17:47,20,rest016,2,Rikki Furneaux,Booking completed,
19785,2023-11-12,16:43:38,16:43:55,9,rest035,2,Bettine cornhill,Booking completed,
19786,2023-11-12,20:13:31,20:13:46,22,rest037,2,Rivalee Hubbuck,Booking completed,
19787,2023-11-12,19:30:09,19:30:54,19,rest033,2,Paddy Pionter,Booking completed,
19788,2023-11-12,09:52:35,09:52:36,13,rest012,2,Birdie Worsell,Booking completed,
19789,2023-11-12,15:36:51,15:36:52,19,rest025,2,Garvy Attiwill,Booking completed,
19790,2023-11-12,13:58:58,13:59:21,23,rest024,2,Eilis Stonner,Booking completed,
19791,2023-11-12,13:43:24,13:43:51,21,rest026,2,Tami Gage,Booking completed,
19792,2023-11-12,16:31:16,16:31:36,6,rest006,2,Lauritz Wortman,Booking completed,
19793,2023-11-12,15:47:48,15:48:06,11,rest032,2,Vivyan Fourmy,Booking completed,
19794,2023-11-12,18:58:38,18:58:40,17,rest010,2,Janos Antoniottii,Booking completed,
19795,2023-11-12,13:28:26,13:28:42,22,rest026,2,Forest MacFie,Booking completed,
19796,2023-11-12,13:07:33,13:07:35,24,rest031,2,Layne Bruckmann,Booking completed,
19797,2023-11-12,17:30:23,17:31:08,19,rest023,2,Afton Muldowney,Booking completed,
19798,2023-11-12,17:31:27,17:31:51,13,rest040,2,Monah Fullerlove,Booking completed,
19799,2023-11-12,11:41:58,11:42:28,17,rest010,2,Megen Ogilby,Booking completed,
19800,2023-11-12,15:11:21,15:12:01,20,rest015,2,Christiano Seager,Booking completed,
19801,2023-11-12,15:01:06,15:01:21,18,rest032,2,Iosep Suscens,Booking completed,
19802,2023-11-12,09:08:34,09:09:09,5,rest008,2,Lemuel Yurkov,Booking completed,
19803,2023-11-12,13:26:46,13:27:17,13,rest017,2,Valentina Culross,Booking completed,
19804,2023-11-12,18:33:14,18:33:43,19,rest009,2,Nick Patchett,Booking completed,
19805,2023-11-12,10:41:15,10:41:18,19,rest026,2,Chelsae Giacubbo,Booking completed,
19806,2023-11-12,08:09:32,08:10:02,19,rest025,2,Annaliese Butt,Booking completed,
19807,2023-11-12,19:03:58,19:04:26,17,rest025,2,Kasper Coxwell,Booking completed,
19808,2023-11-12,12:36:31,12:37:11,12,rest035,2,Lexis Klassmann,Booking completed,
19809,2023-11-12,19:10:26,19:10:56,13,rest037,2,Bel Naughton,Booking completed,
19810,2023-11-12,10:55:25,10:55:33,11,rest019,2,Thorny Milberry,Booking completed,
19811,2023-11-12,16:39:32,16:40:05,14,rest020,2,Eddy Buxcy,Booking completed,
19812,2023-11-12,17:37:06,17:37:31,18,rest027,2,Janaya Swaton,Booking completed,
19813,2023-11-12,14:17:58,14:18:20,13,rest006,2,Fiann Bernholt,Booking completed,
19814,2023-11-12,18:16:15,18:16:30,17,rest033,2,Sonnnie Biggar,Booking completed,
19815,2023-11-12,17:19:54,17:19:56,10,rest040,2,Stacee Thurbon,Booking completed,
19816,2023-11-12,12:11:46,12:12:24,17,rest032,2,Dario Belchamber,Booking completed,
19817,2023-11-12,10:29:16,10:29:24,17,rest037,2,Ancell Tayloe,Booking completed,
19818,2023-11-12,08:52:10,08:52:30,23,rest006,2,Janeen Dumberell,Booking completed,
19819,2023-11-12,16:51:50,16:52:21,17,rest001,2,Granny Staley,Booking completed,
19820,2023-11-12,14:36:52,14:37:00,11,rest030,2,Alverta Bakesef,Booking completed,
19821,2023-11-12,18:40:26,18:40:42,22,rest028,2,Reese Greatrakes,Booking completed,
19822,2023-11-12,15:19:13,15:19:37,7,rest032,2,Eddy Summerson,Booking completed,
19823,2023-11-12,17:19:09,17:19:53,6,rest025,2,Thea Sproat,Booking completed,
19824,2023-11-12,15:30:06,15:30:50,8,rest005,2,Marty Hrishchenko,Booking completed,
19825,2023-11-12,19:40:39,19:40:48,23,rest014,2,Caye Peggrem,Booking completed,
19826,2023-11-12,20:13:08,20:13:16,22,rest028,2,Meier Conyard,Booking completed,
19827,2023-11-12,19:55:03,19:55:11,18,rest032,2,Freedman Bowness,Booking completed,
19828,2023-11-12,10:38:08,10:38:12,9,rest035,2,Arleyne Fehner,Booking completed,
19829,2023-11-12,08:08:59,08:09:39,23,rest030,2,Chrissie Peye,Booking completed,
19830,2023-11-12,12:56:47,12:57:18,21,rest018,2,Annemarie Ruthen,Booking completed,
19831,2023-11-12,11:30:01,11:30:03,21,rest033,2,Madelina Angless,Booking completed,
19832,2023-11-12,10:47:15,10:47:59,17,rest035,2,Audra Chaffen,Booking completed,
19833,2023-11-12,12:23:32,12:23:53,6,rest030,2,Drusilla Gowthrop,Booking completed,
19834,2023-11-12,14:55:33,14:55:56,17,rest010,2,Innis Devenport,Booking completed,
19835,2023-11-12,14:36:00,14:36:01,7,rest018,2,Barty Walling,Booking completed,
19836,2023-11-12,14:49:38,14:49:43,15,rest005,2,Ram Redwing,Booking completed,
19837,2023-11-12,08:41:13,08:41:50,22,rest019,2,Arlin Torrecilla,Booking completed,
19838,2023-11-12,10:24:15,10:24:28,5,rest027,2,Ferrel Bremley,Booking completed,
19839,2023-11-12,19:20:07,19:20:11,11,rest025,2,Irving O'Cassidy,Booking completed,
19840,2023-11-12,19:08:11,19:08:55,8,rest004,2,Fanchette Tukely,Booking completed,
19841,2023-11-12,14:04:30,14:04:54,6,rest002,2,Judy Saltmarshe,Booking completed,
19842,2023-11-12,19:14:27,19:15:03,22,rest010,2,Elianora Febvre,Booking completed,
19843,2023-11-12,12:16:26,12:17:10,20,rest030,2,Lilli Geratasch,Booking completed,
19844,2023-11-12,08:49:55,08:50:28,20,rest028,2,Erl Boig,Booking completed,
19845,2023-11-12,17:26:45,17:27:24,24,rest022,2,Karrah Marshland,Booking completed,
19846,2023-11-12,20:26:02,20:26:22,9,rest040,2,Toddy Scargill,Booking completed,
19847,2023-11-12,12:23:31,12:23:53,14,rest004,2,Dari Gurge,Booking completed,
19848,2023-11-12,19:35:43,19:36:04,21,rest013,2,Helenka Deme,Booking completed,
19849,2023-11-12,17:13:06,17:13:14,8,rest035,2,Almira Jollie,Booking completed,
19850,2023-11-12,15:38:59,15:39:14,19,rest029,2,Vic Veque,Booking completed,
19851,2023-11-12,15:38:48,15:39:14,11,rest004,2,Sunny Gildea,Booking completed,
19852,2023-11-12,15:42:07,15:42:20,11,rest005,2,Randell Quarmby,Booking completed,
19853,2023-11-12,09:40:11,09:40:30,7,rest034,2,Patin Glasscock,Booking completed,
19854,2023-11-12,15:03:43,15:03:48,6,rest019,2,Anatola Stubbes,Booking completed,
19855,2023-11-12,11:00:18,11:00:59,24,rest014,2,Cherye Dollin,Booking completed,
19856,2023-11-12,14:21:51,14:22:16,13,rest012,2,Shawnee Palin,Booking completed,
19857,2023-11-12,20:09:10,20:09:42,16,rest039,2,Kendrick Chaplain,Booking completed,
19858,2023-11-12,17:11:00,17:11:17,8,rest029,2,Kerwinn Dudney,Booking completed,
19859,2023-11-12,20:09:15,20:09:19,9,rest032,2,Rubina Shervil,Booking completed,
19860,2023-11-12,09:41:27,09:41:47,17,rest031,2,Eddy Beveredge,Booking completed,
19861,2023-11-12,17:28:53,17:28:54,15,rest030,2,Rusty Kelson,Booking completed,
19862,2023-11-12,12:55:01,12:55:30,24,rest024,2,Wells Robbe,Booking completed,
19863,2023-11-12,13:49:10,13:49:46,24,rest007,2,Tuesday Bowld,Booking completed,
19864,2023-11-12,12:22:11,12:22:50,13,rest009,2,Tedmund Romaint,Booking completed,
19865,2023-11-12,13:57:18,13:57:28,22,rest014,2,Angelico Yukhnevich,Booking completed,
19866,2023-11-12,18:57:31,18:58:07,5,rest023,2,Stormie Pidgeon,Booking completed,
19867,2023-11-12,19:27:30,19:28:10,5,rest011,2,Gib Newham,Booking completed,
19868,2023-11-12,11:47:52,11:48:27,6,rest010,2,Ursola Pheasey,Booking completed,
19869,2023-11-12,20:14:51,20:15:09,13,rest032,2,Suzi Stopforth,Booking completed,
19870,2023-11-12,09:32:18,09:32:43,19,rest035,2,Hephzibah Cookman,Booking completed,
19871,2023-11-12,12:49:18,12:49:55,5,rest027,2,Pyotr Bambrugh,Booking completed,
19872,2023-11-12,18:44:26,18:44:53,7,rest039,2,Logan Voisey,Booking completed,
19873,2023-11-12,16:26:29,16:27:14,17,rest008,2,Zed Lonsdale,Booking completed,
19874,2023-11-12,17:19:07,17:19:35,9,rest039,2,Stanislaw Soper,Booking completed,
19875,2023-11-12,13:43:38,13:43:54,15,rest002,2,Harland Mulvenna,Booking completed,
19876,2023-11-12,16:02:15,16:02:23,8,rest027,2,Mathe Cominoli,Booking completed,
19877,2023-11-12,14:49:04,14:49:10,12,rest007,2,Caro Hartegan,Booking completed,
19878,2023-11-12,10:03:46,10:03:58,15,rest013,2,Kizzie Boutwell,Booking completed,
19879,2023-11-12,18:52:46,18:53:11,14,rest024,2,Carol Dury,Booking completed,
19880,2023-11-12,09:39:36,09:39:48,17,rest005,2,Elianore Jiggins,Booking completed,
19881,2023-11-12,15:17:09,15:17:46,11,rest011,2,Cherie Springer,Booking completed,
19882,2023-11-12,11:11:35,11:12:17,9,rest008,2,Josi McKeady,Booking completed,
19883,2023-11-12,19:35:16,19:35:47,13,rest022,2,Shepard Feben,Booking completed,
19884,2023-11-12,14:32:32,14:32:45,16,rest023,2,Cad Caldero,Booking completed,
19885,2023-11-12,13:41:00,13:41:29,6,rest032,2,Nerty Mayou,Booking completed,
19886,2023-11-12,20:07:48,20:08:02,11,rest002,2,Malachi Ebben,Booking completed,
19887,2023-11-12,20:30:13,20:30:44,8,rest039,2,Coriss Fedynski,Booking completed,
19888,2023-11-12,12:37:29,12:37:40,10,rest012,2,Shirlene Storms,Booking completed,
19889,2023-11-12,09:09:06,09:09:28,16,rest008,2,Annnora Easson,Booking completed,
19890,2023-11-12,09:35:19,09:35:57,17,rest016,2,Cash Pennigar,Booking completed,
19891,2023-11-12,11:38:57,11:39:23,10,rest010,2,Shirlene Guerrin,Booking completed,
19892,2023-11-12,16:46:07,16:46:14,21,rest010,2,Charmion MacCrackan,Booking completed,
19893,2023-11-12,08:06:20,08:06:42,16,rest019,2,Iorgo Coaster,Booking completed,
19894,2023-11-12,13:04:12,13:04:20,18,rest004,2,Leontyne Seawell,Booking completed,
19895,2023-11-12,08:06:29,08:07:01,24,rest007,2,Gael Drydale,Booking completed,
19896,2023-11-12,16:11:34,16:12:09,14,rest028,2,Wittie Dy,Booking completed,
19897,2023-11-12,13:44:44,13:45:13,13,rest035,2,Rosemonde Jellicorse,Booking completed,
19898,2023-11-12,08:07:39,08:07:57,5,rest037,2,Bernetta Smale,Booking completed,
19899,2023-11-12,14:55:35,14:55:53,11,rest006,2,Sela Klammt,Booking completed,
19900,2023-11-12,09:12:02,09:12:44,12,rest001,2,Nevil Abbet,Booking completed,
19901,2023-11-12,20:38:29,20:39:06,10,rest038,2,Gayle Butterfint,Booking completed,
19902,2023-11-12,11:32:15,11:32:53,17,rest018,2,Grazia Ffoulkes,Booking completed,
19903,2023-11-12,10:08:15,10:08:20,20,rest024,2,Cullie Eva,Booking completed,
19904,2023-11-12,10:16:06,10:16:29,8,rest004,2,Raphael Dukesbury,Booking completed,
19905,2023-11-12,16:11:17,16:11:37,9,rest022,2,Rachelle Decort,Booking completed,
19906,2023-11-12,12:38:42,12:39:25,6,rest026,2,Federica Bearham,Booking completed,
19907,2023-11-12,15:08:05,15:08:21,7,rest038,2,Federico Lorriman,Booking completed,
19908,2023-11-12,11:45:49,11:46:01,21,rest019,2,Betsey Hollingsby,Booking completed,
19909,2023-11-12,14:55:15,14:55:29,24,rest017,2,Herold Gynne,Booking completed,
19910,2023-11-12,11:43:57,11:44:39,23,rest030,2,Bailie Dary,Booking completed,
19911,2023-11-12,09:18:34,09:19:06,22,rest005,2,Bartholomeo Ruckhard,Booking completed,
19912,2023-11-12,16:50:28,16:50:37,9,rest040,2,Chancey Raysdale,Booking completed,
19913,2023-11-12,13:48:37,13:48:40,24,rest005,2,Theadora Doige,Booking completed,
19914,2023-11-12,08:30:21,08:30:58,7,rest025,2,Earvin Nott,Booking completed,
19915,2023-11-12,10:24:49,10:25:15,21,rest005,2,Sallyann Eagleston,Booking completed,
19916,2023-11-12,10:53:09,10:53:22,19,rest027,2,Layney Scarborough,Booking completed,
19917,2023-11-12,20:21:21,20:21:23,16,rest019,2,Cory Bottoms,Booking completed,
19918,2023-11-12,15:28:03,15:28:29,15,rest032,2,Frasquito Heeley,Booking completed,
19919,2023-11-12,10:53:54,10:54:33,14,rest019,2,Joela Constantine,Booking completed,
19920,2023-11-12,10:49:05,10:49:15,24,rest010,2,Meir Ondrasek,Booking completed,
19921,2023-11-12,11:33:25,11:33:54,22,rest005,2,Bobinette Reddan,Booking completed,
19922,2023-11-12,17:26:19,17:26:34,18,rest020,2,Nissa Woodes,Booking completed,
19923,2023-11-12,08:29:50,08:30:16,19,rest008,2,Lizabeth McAlees,Booking completed,
19924,2023-11-12,11:32:06,11:32:29,15,rest037,2,Gill Heibel,Booking completed,
19925,2023-11-12,11:41:58,11:42:18,16,rest008,2,Farly Renault,Booking completed,
19926,2023-11-12,14:13:05,14:13:06,17,rest038,2,Kalila Priestner,Booking completed,
19927,2023-11-12,17:29:03,17:29:04,14,rest019,2,Kienan Blood,Booking completed,
19928,2023-11-12,13:15:22,13:15:38,19,rest024,2,Ashil Juris,Booking completed,
19929,2023-11-12,11:18:22,11:18:24,5,rest030,2,Carry Baggaley,Booking completed,
19930,2023-11-12,09:43:59,09:44:17,19,rest011,2,Margit Domelaw,Booking completed,
19931,2023-11-12,18:22:55,18:23:36,8,rest033,2,Findlay Andrick,Booking completed,
19932,2023-11-12,08:56:19,08:56:36,19,rest006,2,Aurea McElrath,Booking completed,
19933,2023-11-12,15:58:18,15:58:37,21,rest022,2,Bartholomew Yesinov,Booking completed,
19934,2023-11-12,18:49:55,18:50:07,18,rest027,2,Kelwin Greggersen,Booking completed,
19935,2023-11-12,13:05:34,13:05:56,8,rest012,2,Dyana Dench,Booking completed,
19936,2023-11-12,12:22:34,12:22:42,23,rest010,2,Yuma Alanbrooke,Booking completed,
19937,2023-11-12,19:49:45,19:50:15,23,rest032,2,Stu Danzey,Booking completed,
